iso3,country,year,month,year_month,date,monthly_total_mm_pop,monthly_mean_daily_mm_pop,monthly_max_1d_mm_pop,monthly_max_3d_mm_pop,monthly_max_5d_mm_pop,monthly_p95_daily_mm_pop,monthly_p99_daily_mm_pop,monthly_n_days_above_20mm_pop,monthly_n_days_above_50mm_pop,n_days_observed,population_weight_year
GTM,Guatemala,2007,1,2007-01,2007-01-01,22.732456435701128,0.7333050463129396,3.9849535665360563,7.7636818137389945,7.975226313480529,3.030232040825137,3.7464481835714714,0,0,31,2015
GTM,Guatemala,2007,2,2007-02,2007-02-01,9.71500481238494,0.3469644575851764,3.0767864328135954,3.9344288029462793,3.999302557243581,1.8020172701144168,2.824472328561578,0,0,28,2015
GTM,Guatemala,2007,3,2007-03,2007-03-01,22.54727046816481,0.7273313054246713,5.5518986919449205,9.914999308712975,10.298368592728092,3.795042504591074,5.355027430252178,0,0,31,2015
GTM,Guatemala,2007,4,2007-04,2007-04-01,48.463432563068785,1.6154477521022927,6.989445256480699,14.326071592822501,18.70475758668201,5.186660293778278,6.773734193214566,0,0,30,2015
GTM,Guatemala,2007,5,2007-05,2007-05-01,134.5216515879063,4.339408115738912,16.75151096621945,42.51349440451562,54.31581360133574,12.880991719148083,16.302476415442044,0,0,31,2015
GTM,Guatemala,2007,6,2007-06,2007-06-01,262.10946597539123,8.736982199179709,31.375158656531543,73.63759661703742,88.373642083616,22.389681576432654,28.846940029453222,4,0,30,2015
GTM,Guatemala,2007,7,2007-07,2007-07-01,204.4090369875051,6.593839902822745,16.49893787329495,34.46897208349324,53.03183410434332,14.470032740961596,16.320494596593804,0,0,31,2015
GTM,Guatemala,2007,8,2007-08,2007-08-01,286.29556770485067,9.23534089370486,28.10987307568568,58.13468220892414,73.79622076583574,18.24513220989683,25.215996834666264,1,0,31,2015
GTM,Guatemala,2007,9,2007-09,2007-09-01,305.9304773208835,10.197682577362782,24.643587744042275,48.55861113239109,78.23785313017302,21.535065742984557,24.56373281479447,2,0,30,2015
GTM,Guatemala,2007,10,2007-10,2007-10-01,226.8004806011374,7.316144535520561,36.42260337037088,63.56512259343994,76.37787592436442,18.63367286953849,31.119898736336744,1,0,31,2015
GTM,Guatemala,2007,11,2007-11,2007-11-01,41.14010889703989,1.3713369632346628,20.098095613482013,26.752759737191262,29.678895219118942,3.887641502644297,15.793337026875985,1,0,30,2015
GTM,Guatemala,2007,12,2007-12,2007-12-01,10.633128271642697,0.3430041377949257,2.6276578047985466,3.2601951834377525,22.199014180000166,1.1999406329584625,2.272141907166895,0,0,31,2015
GTM,Guatemala,2008,1,2008-01,2008-01-01,18.067035044019914,0.5828075820651585,4.535502990148692,6.667968969567809,7.275005307845335,2.1847428234209985,4.033466053233171,0,0,31,2015
GTM,Guatemala,2008,2,2008-02,2008-02-01,18.02806022825393,0.6216572492501355,2.8807352511935442,4.668029935818316,7.915008487170107,2.2776038923360344,2.7338727855576517,0,0,29,2015
GTM,Guatemala,2008,3,2008-03,2008-03-01,27.524523924271982,0.8878878685249026,7.992279014230979,14.331129652137864,15.112070255206989,4.56995680077095,7.492669051998446,0,0,31,2015
GTM,Guatemala,2008,4,2008-04,2008-04-01,58.94398627524239,1.9647995425080795,10.091586813979934,17.331095016126667,23.548117406567364,6.171883741603671,8.976373366736244,0,0,30,2015
